"","CT_id_full","med_rent_00","med_rent_10","med_rent_15","hhinc_all_00","hhinc_owners_00","hhinc_renters_00","hhinc_all_10","hhinc_owners_10","hhinc_renters_10","hhinc_all_15","hhinc_owners_15","hhinc_renters_15","pct_inc_rent_00","pct_inc_rent_10","pct_inc_rent_15","total_hh_00","owner_hh_00","renter_hh_00","own_rate_00","owner_1ymoved_00","renter_1ymoved_00","tot_1ymoved_00","sh_1ymoved_00","owner_5ymoved_00","renter_5ymoved_00","tot_5ymoved_00","sh_5ymoved_00","total_hh_10","owner_hh_10","renter_hh_10","own_rate_10","owner_1ymoved_10","renter_1ymoved_10","tot_1ymoved_10","sh_1ymoved_10","owner_5ymoved_10","renter_5ymoved_10","tot_5ymoved_10","sh_5ymoved_10","total_hh_15","owner_hh_15","renter_hh_15","own_rate_15","owner_1ymoved_15","renter_1ymoved_15","tot_1ymoved_15","sh_1ymoved_15","owner_5ymoved_15","renter_5ymoved_15","tot_5ymoved_15","sh_5ymoved_15","shwhite_hh_00","shblack_hh_00","shasian_hh_00","shother_hh_00","shwhite_hh_10","shblack_hh_10","shasian_hh_10","shother_hh_10","shwhite_hh_15","shblack_hh_15","shasian_hh_15","shother_hh_15","ed1_ns_00","ed2_hs_00","ed3_sc_00","ed4_bc_00","ed1_ns_10","ed2_hs_10","ed3_sc_10","ed4_bc_10","ed1_ns_15","ed2_hs_15","ed3_sc_15","ed4_bc_15"
"188","36005024700",1006.84931506849,1085.86956521739,1224,52226.0273972603,NA,51227.397260274,55000,NA,54715.2173913043,NA,NA,NA,24.1,29.1,34.5,688,16,672,0.0232558139534884,9,80,89,0.129360465116279,9,328,337,0.129360465116279,672,21,651,0.03125,21,179,200,0.297619047619048,21,266,287,0.297619047619048,740,22,718,0.0297297297297297,0,10,10,0.0135135135135135,12,284,296,0.0135135135135135,0.117732558139535,0.690406976744186,0,0.191860465116279,0.0833333333333333,0.56547619047619,0.0193452380952381,NA,0.0851351351351351,0.604054054054054,0.00675675675675676,NA,0.0138121546961326,0.512891344383057,0.364640883977901,0.10865561694291,0.0126742712294043,0.626742712294043,0.154626108998733,0.20595690747782,0.0302287581699346,0.491013071895425,0.332516339869281,0.146241830065359
"189","36005024800",1043.83561643836,1234.78260869565,1338,67723.2876712329,90753.4246575343,60747.9452054795,65313.0434782609,94259.7826086956,61946.7391304348,52279,66250,51397,20.8,24.9,24.5,1243,347,896,0.279163314561545,7,192,199,0.160096540627514,62,504,566,0.160096540627514,1178,385,793,0.326825127334465,33,319,352,0.298811544991511,138,422,560,0.298811544991511,1166,264,902,0.226415094339623,0,0,0,0,37,476,513,0,0.846339501206758,0.0160901045856798,0.0611423974255833,0.0764279967819791,0.664685908319185,0.0135823429541596,0.147707979626486,NA,0.549742710120069,0.0934819897084048,0.0917667238421955,NA,0.050390625,0.508984375,0.186328125,0.254296875,0.0442948263642806,0.519135364989369,0.125442948263643,0.311126860382707,0.0153387302939923,0.415850021303792,0.236046016190882,0.332765232211334
"190","36005024900",NA,NA,NA,88827.397260274,71917.8082191781,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,31,16,15,0.516129032258065,0,0,0,0,16,0,16,0,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0.483870967741935,0.516129032258065,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0.554054054054054,0.22972972972973,0.216216216216216,NA,NA,NA,NA,NA,NA,NA,NA
"191","36005025000",1043.83561643836,1178.26086956522,1325,52028.7671232877,69178.0821917808,43938.3561643836,55786.9565217391,69756.5217391304,29552.1739130435,54726,87969,36859,23.7,38.2,36.1,1005,362,643,0.360199004975124,7,58,65,0.0646766169154229,84,299,383,0.0646766169154229,944,411,533,0.435381355932203,117,249,366,0.38771186440678,199,329,528,0.38771186440678,993,487,506,0.49043303121853,0,0,0,0,54,236,290,0,0.941293532338308,0,0.00796019900497512,0.0507462686567164,0.739406779661017,NA,0.0593220338983051,NA,0.771399798590131,NA,0.0916414904330312,NA,0.0130385487528345,0.636621315192744,0.145124716553288,0.205215419501134,0.0145180023228804,0.458188153310105,0.285714285714286,0.241579558652729,0.0333157059756742,0.4806980433633,0.175568482284506,0.31041776837652
"192","36005025100",872.602739726027,1076.08695652174,1025,31573.9726027397,71536.9863013699,28723.2876712329,31797.8260869565,47723.9130434783,26807.6086956522,NA,NA,NA,32.4,34.3,38.9,2018,268,1750,0.132804757185332,0,354,354,0.175421209117939,98,934,1032,0.175421209117939,2164,334,1830,0.154343807763401,123,913,1036,0.478743068391867,136,1199,1335,0.478743068391867,2137,181,1956,0.0846981750116986,0,0,0,0,24,409,433,0,0.202675916749257,0.375123885034688,0.0257680872150644,0.396432111000991,0.0841035120147874,0.343345656192237,0.0369685767097967,NA,0.116986429574169,0.306036499766027,0.0346279831539541,NA,0.0740634005763689,0.596253602305476,0.244956772334294,0.0847262247838617,0.017944936086529,0.676253687315634,0.167649950835792,0.138151425762045,0.0409488139825218,0.526342072409488,0.232209737827715,0.200499375780275
"193","36005025200",1080.82191780822,1164.13043478261,1359,62100,105868.493150685,45890.4109589041,57704.347826087,66946.7391304348,44786.9565217391,60625,83688,43333,28.3,35.8,33.4,944,458,486,0.485169491525424,11,93,104,0.110169491525424,82,299,381,0.110169491525424,904,440,464,0.486725663716814,55,214,269,0.297566371681416,110,274,384,0.297566371681416,867,367,500,0.423298731257209,0,0,0,0,40,193,233,0,0.829449152542373,0.0296610169491525,0,0.140889830508475,0.722345132743363,0.0287610619469027,0.0608407079646018,NA,0.607843137254902,0.0334486735870819,0.0853517877739331,NA,0.00578034682080925,0.608670520231214,0.188439306358381,0.197109826589595,0.0515463917525773,0.583830710797613,0.149755832881172,0.214867064568638,0.0180525164113786,0.544857768052516,0.191466083150985,0.24562363238512
"194","36005025300",871.232876712329,988.04347826087,1159,28169.8630136986,51369.8630136986,27587.6712328767,24265.2173913043,47748.9130434783,23625,30957,60417,30651,31.4,46.1,42.3,1940,84,1856,0.0432989690721649,12,434,446,0.229896907216495,30,1113,1143,0.229896907216495,2000,62,1938,0.031,0,643,643,0.3215,28,1084,1112,0.3215,1873,98,1775,0.0523224773091297,0,72,72,0.0384410037373198,20,632,652,0.0384410037373198,0.221134020618557,0.3,0.0345360824742268,0.444329896907216,0.1055,0.2065,0.0495,NA,0.119594233849439,0.245595301655099,0.0282968499733049,NA,0.0925535122098282,0.633705155260778,0.205607476635514,0.06813385589388,0.0229137199434229,0.591796322489392,0.267326732673267,0.117963224893918,0.0266928912615903,0.608035965158752,0.215228996909244,0.150042146670413
"195","36005025400",1052.05479452055,1105.4347826087,1266,56186.301369863,69863.0136986301,41631.5068493151,59526.0869565217,90872.8260869565,47138.0434782609,50238,58077,47955,32.8,29.6,33.2,865,420,445,0.485549132947977,20,62,82,0.0947976878612717,66,223,289,0.0947976878612717,835,297,538,0.355688622754491,10,203,213,0.255089820359281,56,336,392,0.255089820359281,788,330,458,0.418781725888325,0,0,0,0,39,259,298,0,0.883236994219653,0,0.0497109826589595,0.0670520231213873,0.827544910179641,0.0562874251497006,0.0215568862275449,NA,0.765228426395939,0.0291878172588832,0.0850253807106599,NA,0.0131926121372032,0.571899736147757,0.211081794195251,0.203825857519789,0,0.47265625,0.186848958333333,0.340494791666667,0.0293566520924422,0.415990006246096,0.293566520924422,0.261086820737039
"196","36005025500",863.013698630137,988.04347826087,1068,27543.8356164384,38649.3150684932,26927.397260274,26554.347826087,44523.9130434783,26032.6086956522,19458,NA,18167,28.6,38.7,46.6,2067,62,2005,0.0299951620706338,15,299,314,0.151910982099661,20,955,975,0.151910982099661,2081,66,2015,0.03171552138395,47,473,520,0.249879865449303,47,1123,1170,0.249879865449303,2198,62,2136,0.0282074613284804,0,39,39,0.0177434030937216,0,668,668,0.0177434030937216,0.238509917755201,0.28785679729076,0.0382196419932269,0.435413642960813,0.0893801057184046,0.231619413743393,0.0240269101393561,NA,0.143312101910828,0.206096451319381,NA,NA,0.0985761226725082,0.623493975903614,0.161829134720701,0.116100766703176,0.040202159430278,0.623018607856651,0.229496898690558,0.107282334022513,0.0853754940711463,0.579446640316206,0.18129117259552,0.153886693017128
"197","36005025600",975.342465753425,1186.95652173913,1295,40693.1506849315,95800,36095.8904109589,45856.5217391304,99184.7826086956,38847.8260869565,NA,NA,NA,30.3,31.8,38.5,680,211,469,0.310294117647059,26,41,67,0.0985294117647059,51,193,244,0.0985294117647059,595,268,327,0.450420168067227,42,138,180,0.302521008403361,89,194,283,0.302521008403361,648,198,450,0.305555555555556,0,0,0,0,42,188,230,0,0.736764705882353,0.0617647058823529,0.0205882352941176,0.180882352941176,0.601680672268908,0.117647058823529,0.112605042016807,NA,0.361111111111111,0.149691358024691,0.0679012345679012,NA,0.0210355987055016,0.574433656957929,0.194174757281553,0.210355987055016,0,0.437801350048216,0.288331726133076,0.273866923818708,0.0228384991843393,0.49510603588907,0.314029363784666,0.168026101141925
"198","36005025700",961.643835616438,1085.86956521739,1083,38983.5616438356,74486.301369863,32363.0136986301,35805.4347826087,228940.217391304,31993.4782608696,28203,NA,24107,33.6,36.9,NA,539,45,494,0.0834879406307978,13,94,107,0.198515769944341,20,238,258,0.198515769944341,624,77,547,0.123397435897436,22,245,267,0.427884615384615,51,348,399,0.427884615384615,638,23,615,0.0360501567398119,0,0,0,0,0,218,218,0,0.226345083487941,0.304267161410019,0,0.469387755102041,0.0657051282051282,0.314102564102564,NA,NA,0.128526645768025,0.30564263322884,NA,NA,0.0297555791710946,0.572794899043571,0.275239107332625,0.12221041445271,0.0354505169867061,0.536927621861152,0.191285081240768,0.236336779911374,0.0290178571428571,0.563244047619048,0.28422619047619,0.123511904761905
"199","36005025800",1002.7397260274,NA,NA,23116.4383561644,83904.1095890411,20719.1780821918,NA,NA,NA,NA,NA,NA,27.5,NA,NA,155,14,141,0.0903225806451613,7,23,30,0.193548387096774,7,65,72,0.193548387096774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561290322580645,0.0645161290322581,0.0903225806451613,0.283870967741935,NA,NA,NA,NA,NA,NA,NA,NA,0,0.607547169811321,0.218867924528302,0.173584905660377,NA,NA,NA,NA,NA,NA,NA,NA
"200","36005026100",1097.2602739726,1185.86956521739,1083,76420.5479452055,82494.5205479452,71490.4109589041,63152.1739130435,64302.1739130435,60036.9565217391,73688,74922,61346,16.9,26,20.6,697,446,251,0.639885222381636,55,30,85,0.121951219512195,117,117,234,0.121951219512195,1598,1273,325,0.796620775969963,157,141,298,0.18648310387985,587,220,807,0.18648310387985,954,714,240,0.748427672955975,0,0,0,0,112,93,205,0,0.160688665710187,0.747489239598278,0.0215208034433286,0.0703012912482066,0.120775969962453,0.59386733416771,0.0438047559449312,NA,0.109014675052411,0.540880503144654,0.019916142557652,NA,0,0.284615384615385,0.326495726495727,0.388888888888889,0.00351437699680511,0.386581469648562,0.304472843450479,0.305431309904153,0.0142302716688228,0.300776196636481,0.224450194049159,0.460543337645537
"201","36005026300",931.506849315069,1036.95652173913,1177,34869.8630136986,61868.4931506849,27538.3561643836,23194.5652173913,NA,23194.5652173913,32663,51765,29798,36.5,NA,45.7,2850,633,2217,0.222105263157895,76,423,499,0.175087719298246,182,1139,1321,0.175087719298246,2169,0,2169,0,0,824,824,0.37989857076994,0,1349,1349,0.37989857076994,2175,118,2057,0.0542528735632184,0,20,20,0.00919540229885057,17,814,831,0.00919540229885057,0.251929824561404,0.349824561403509,0.0364912280701754,0.361754385964912,0.206085753803596,0.233287229137852,0.0562471184877824,NA,0.175632183908046,0.172873563218391,NA,NA,0.0640495867768595,0.624586776859504,0.179132231404959,0.132231404958678,0.0240120060030015,0.763881940970485,0.13431715857929,0.0777888944472236,0.027039627039627,0.615151515151515,0.214685314685315,0.143123543123543
"202","36005026400",995.890410958904,1292.39130434783,1531,65891.7808219178,87649.3150684931,56656.1643835616,61028.2608695652,74571.7391304348,49441.3043478261,72019,95445,52813,21.9,28.5,34.9,2016,867,1149,0.430059523809524,22,223,245,0.121527777777778,165,531,696,0.121527777777778,1980,771,1209,0.389393939393939,72,529,601,0.303535353535354,237,964,1201,0.303535353535354,1957,805,1152,0.41134389371487,0,34,34,0.0173735309146653,152,431,583,0.0173735309146653,0.899305555555556,0.00347222222222222,0,0.0972222222222222,0.764646464646465,0.0525252525252525,NA,NA,0.496678589678079,0.057230454777721,0.0613183444047011,NA,0.0106226025376217,0.58011212747123,0.229566243729714,0.179699026261434,0.0108448928121059,0.582849936948298,0.296595208070618,0.109709962168979,0.0125863770977295,0.479022704837117,0.246544916090819,0.261846001974334
"203","36005026500",891.780821917808,1019.5652173913,1073,28447.9452054795,69471.2328767123,27067.1232876712,26052.1739130435,129680.434782609,24855.4347826087,31147,57260,30289,35.9,40.3,41.6,1905,116,1789,0.0608923884514436,8,375,383,0.201049868766404,26,931,957,0.201049868766404,2059,97,1962,0.0471102476930549,24,489,513,0.249150072850898,33,1221,1254,0.249150072850898,2017,141,1876,0.0699058006941001,0,0,0,0,0,633,633,0,0.275590551181102,0.22992125984252,0.0729658792650919,0.421522309711286,0.122875182127246,0.157357940747936,0.0893637688198154,NA,0.200297471492315,0.123450669310858,0.0996529499256321,NA,0.0373034905409006,0.719424460431655,0.162003730349054,0.0812683186783906,0.0432590233545648,0.581740976645435,0.251857749469214,0.123142250530786,0.0639072094609961,0.530361610188765,0.204912440300205,0.200818740050034
"204","36005026601",868.493150684931,1163.04347826087,1221,41624.6575342466,65068.4931506849,37793.1506849315,58726.0869565217,73508.6956521739,58423.9130434783,52450,47933,55870,25.4,23.4,27.9,1379,292,1087,0.211747643219724,11,119,130,0.0942712110224801,28,443,471,0.0942712110224801,1340,304,1036,0.226865671641791,18,316,334,0.249253731343284,60,574,634,0.249253731343284,1307,233,1074,0.178270849273145,0,0,0,0,29,336,365,0,0.90572878897752,0.0050761421319797,0.00942712110224801,0.0797679477882524,0.61865671641791,0.0216417910447761,0.026865671641791,NA,0.639632746748279,0.0489671002295333,0.0420811017597552,NA,0.0176252319109462,0.678571428571429,0.151205936920223,0.152597402597403,0.0311252992817239,0.510375099760575,0.242617717478053,0.215881883479649,0.00711111111111111,0.508,0.350666666666667,0.134222222222222
"205","36005026602",887.671232876712,1126.08695652174,1130,45453.4246575342,67169.8630136986,40721.9178082192,46829.347826087,57647.8260869565,45680.4347826087,40755,66563,37434,26.2,25.5,34.2,2575,581,1994,0.225631067961165,56,261,317,0.123106796116505,129,928,1057,0.123106796116505,2325,491,1834,0.211182795698925,31,652,683,0.293763440860215,195,1126,1321,0.293763440860215,2531,494,2037,0.195179770841565,0,77,77,0.0304227578032398,54,731,785,0.0304227578032398,0.830679611650485,0.0520388349514563,0.00893203883495146,0.108349514563107,0.661505376344086,0.087741935483871,0.0258064516129032,NA,0.643619122876333,0.0762544448834453,0.00869221651521138,NA,0.00746825989544436,0.632561613144137,0.21209858103062,0.147871545929798,0.0524393425515262,0.483694234281242,0.267414557787634,0.196451865379598,0.0571500503524673,0.515105740181269,0.26233635448137,0.165407854984894
"206","36005026700",958.904109589041,NA,NA,37257.5342465753,71061.6438356164,36493.1506849315,NA,NA,NA,NA,NA,NA,29.4,NA,NA,3767,177,3590,0.0469869923015662,33,718,751,0.199362888239979,65,1964,2029,0.199362888239979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.262012211308734,0.213166976373772,0.0653039554021768,0.459516856915317,NA,NA,NA,NA,NA,NA,NA,NA,0.0561797752808989,0.517993812082723,0.226998860120502,0.198827552515877,NA,NA,NA,NA,NA,NA,NA,NA
"207","36005026900",839.72602739726,1063.04347826087,983,43304.1095890411,89123.2876712329,38921.9178082192,38133.6956521739,46026.0869565217,33514.1304347826,33365,73750,29313,24.9,29,34.4,1442,189,1253,0.131067961165049,19,186,205,0.142163661581137,49,535,584,0.142163661581137,1461,231,1230,0.158110882956879,44,537,581,0.397672826830938,86,857,943,0.397672826830938,1371,138,1233,0.100656455142232,0,9,9,0.00656455142231947,21,331,352,0.00656455142231947,0.249653259361997,0.363384188626907,0.00624133148404993,0.380721220527046,0.106776180698152,0.231348391512663,0.0301163586584531,NA,0.12618526622903,0.197665937272064,0.0335521517140773,NA,0.0523303352412101,0.546606704824203,0.237530662305805,0.163532297628782,0.018111254851229,0.480379473911169,0.28719275549806,0.214316515739543,0.056981296215746,0.525010874293171,0.193997390169639,0.224010439321444
"208","36005027101",364.383561643836,NA,NA,15246.5753424658,NA,15378.0821917808,NA,NA,NA,NA,NA,NA,23.2,NA,NA,567,26,541,0.0458553791887125,0,62,62,0.109347442680776,7,145,152,0.109347442680776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.172839506172839,0.590828924162258,0,0.236331569664903,NA,NA,NA,NA,NA,NA,NA,NA,0.0222772277227723,0.587871287128713,0.248762376237624,0.141089108910891,NA,NA,NA,NA,NA,NA,NA,NA
"209","36005027102",924.657534246575,NA,NA,83904.1095890411,NA,83904.1095890411,NA,NA,NA,NA,NA,NA,12.5,NA,NA,5,0,5,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"210","36005027300",871.232876712329,1055.4347826087,1206,36767.1232876712,69563.0136986301,35413.698630137,44166.3043478261,70516.3043478261,42847.8260869565,42093,47309,40509,27.4,28,33.7,2509,263,2246,0.104822638501395,48,445,493,0.19649262654444,92,1055,1147,0.19649262654444,2478,348,2130,0.14043583535109,80,582,662,0.267150928167877,127,1116,1243,0.267150928167877,2610,263,2347,0.100766283524904,0,22,22,0.00842911877394636,0,656,656,0.00842911877394636,0.311279394180949,0.30171383021124,0.0131526504583499,0.373854125149462,0.20500403551251,0.185230024213075,0.0242130750605327,NA,0.204597701149425,0.242911877394636,0.0275862068965517,NA,0.0413169786959329,0.593501183559286,0.225521842048634,0.139659995696148,0.0303456591639871,0.497990353697749,0.317725080385852,0.153938906752412,0.0656836461126005,0.477020298736116,0.295672156261969,0.161623898889314
"211","36005027400",1173.97260273973,NA,NA,67247.9452054795,72773.9726027397,56586.301369863,NA,NA,NA,NA,NA,NA,22.4,NA,NA,3184,1957,1227,0.61463567839196,158,248,406,0.12751256281407,477,573,1050,0.12751256281407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976758793969849,0,0.00251256281407035,0.0207286432160804,NA,NA,NA,NA,NA,NA,NA,NA,0.00852676456655613,0.578714669193115,0.212853308068846,0.199905258171483,NA,NA,NA,NA,NA,NA,NA,NA
"212","36005027600",NA,NA,NA,NA,NA,NA,NA,NA,NA,54167,64063,NA,0,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,18,11,7,0.611111111111111,0,0,0,0,0,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,0.222222222222222,0.555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.357142857142857,0.535714285714286,0.107142857142857
"213","36005027700",895.890410958904,925,1100,35412.3287671233,57008.2191780822,33210.9589041096,33503.2608695652,81691.3043478261,27414.1304347826,33095,87935,29406,29.1,36.7,39.9,1791,163,1628,0.0910106085985483,8,245,253,0.141261864879955,37,748,785,0.141261864879955,1829,254,1575,0.138873701476216,61,523,584,0.319300164024057,110,928,1038,0.319300164024057,1748,286,1462,0.163615560640732,0,12,12,0.0068649885583524,20,544,564,0.0068649885583524,0.36571747627024,0.288107202680067,0.0295924064768286,0.316582914572864,0.205576817933297,0.196828868234008,0.0317113176599235,NA,0.195652173913043,0.241418764302059,0.0137299771167048,NA,0.0731707317073171,0.575863161229015,0.220462464364903,0.130503642698765,0.0440097799511002,0.555317848410758,0.220354523227384,0.180317848410758,0.0632230293247242,0.544525154694646,0.242399784772666,0.149852031207963
"214","36005027900",958.904109589041,1156.52173913043,1237,55467.1232876712,81906.8493150685,53223.2876712329,56159.7826086956,62409.7826086956,47870.652173913,55573,66683,53457,22.9,26.9,28.7,2775,600,2175,0.216216216216216,31,352,383,0.138018018018018,124,1052,1176,0.138018018018018,2832,729,2103,0.257415254237288,186,818,1004,0.354519774011299,340,1369,1709,0.354519774011299,2605,607,1998,0.233013435700576,0,0,0,0,48,690,738,0,0.587027027027027,0.135495495495495,0.0623423423423423,0.215135135135135,0.359110169491525,0.199152542372881,0.0455508474576271,NA,0.421497120921305,0.169673704414587,0.0602687140115163,NA,0.0206923995224831,0.471348985276562,0.208515718265022,0.299442896935933,0.0193403557243999,0.452771542048006,0.242272491797617,0.285615610429978,0.0328292877039395,0.348985276561878,0.311181854357342,0.30700358137684
"215","36005028100",834.246575342466,1060.86956521739,1071,53267.1232876712,60401.3698630137,47760.2739726027,48884.7826086956,60839.1304347826,33447.8260869565,61886,63934,57875,21.4,31.2,23.8,1951,913,1038,0.467965146078934,171,67,238,0.12198872373142,382,263,645,0.12198872373142,1893,747,1146,0.394611727416799,199,207,406,0.214474379292129,305,461,766,0.214474379292129,1652,1063,589,0.643462469733656,0,0,0,0,149,99,248,0,0.697590978985136,0.140953357252691,0.0189646335212711,0.142491030240902,0.595879556259905,0.116745905969361,0.0306391970417327,NA,0.513922518159806,0.24818401937046,0.0357142857142857,NA,0.0113950276243094,0.438881215469613,0.251381215469613,0.298342541436464,0.00287631831255992,0.427932246724193,0.222435282837967,0.34675615212528,0.012037037037037,0.38179012345679,0.271604938271605,0.334567901234568
"216","36005028300",926.027397260274,667.391304347826,801,49190.4109589041,49657.5342465753,48972.602739726,42148.9130434783,81622.8260869565,36707.6086956522,NA,NA,NA,22.8,25.1,30.8,460,7,453,0.0152173913043478,0,59,59,0.128260869565217,7,195,202,0.128260869565217,1144,129,1015,0.112762237762238,0,216,216,0.188811188811189,22,471,493,0.188811188811189,1281,41,1240,0.0320062451209992,0,7,7,0.00546448087431694,11,403,414,0.00546448087431694,0.393478260869565,0.197826086956522,0.0326086956521739,0.376086956521739,0.178321678321678,0.304195804195804,NA,NA,0.215456674473068,0.291178766588603,0.00312256049960968,NA,0.0355263157894737,0.451315789473684,0.347368421052632,0.165789473684211,0.0102272727272727,0.600568181818182,0.227840909090909,0.161363636363636,0.0507146150299677,0.527431996311664,0.266021207929922,0.155832180728446
"217","36005028400",NA,1594.5652173913,1492,NA,NA,NA,98010.8695652174,NA,51268.4782608696,NA,NA,NA,0,35.7,40.3,0,0,0,NA,0,0,0,NA,0,0,0,NA,63,11,52,0.174603174603175,0,52,52,0.825396825396825,0,52,52,0.825396825396825,41,12,29,0.292682926829268,0,0,0,0,0,4,4,0,NA,NA,NA,NA,0.650793650793651,NA,NA,NA,0.170731707317073,NA,NA,NA,0,0.750352609308886,0.143864598025388,0.105782792665726,0,0.849337748344371,0.119205298013245,0.0314569536423841,0.0182094081942337,0.694992412746586,0.186646433990895,0.100151745068285
"218","36005028500",945.205479452055,1179.34782608696,1331,45912.3287671233,62215.0684931507,43112.3287671233,47850,56941.3043478261,46739.1304347826,54232,40208,58011,25.2,32.6,27.9,1624,293,1331,0.180418719211823,14,311,325,0.20012315270936,85,687,772,0.20012315270936,1478,228,1250,0.15426251691475,70,493,563,0.380920162381597,80,806,886,0.380920162381597,1523,255,1268,0.167432698621142,0,18,18,0.0118187787261983,40,552,592,0.0118187787261983,0.714901477832512,0.0818965517241379,0.0775862068965517,0.125615763546798,0.592016238159675,0.064276048714479,0.0818673883626522,NA,0.720288903479974,0.0820748522652659,0.0407091267235719,NA,0.0524126455906822,0.41846921797005,0.206738768718802,0.322379367720466,0.0109075043630017,0.366928446771379,0.229930191972077,0.392233856893543,0.0411642411642412,0.264449064449064,0.21995841995842,0.474428274428274
"219","36005028600",1113.69863013699,1081.52173913043,1505,60958.904109589,83047.9452054795,49579.4520547945,92495.652173913,104166.304347826,30910.8695652174,61563,65417,41667,25.5,20.8,42.2,548,225,323,0.410583941605839,13,89,102,0.186131386861314,37,235,272,0.186131386861314,455,302,153,0.663736263736264,11,49,60,0.131868131868132,52,115,167,0.131868131868132,430,226,204,0.525581395348837,0,0,0,0,26,97,123,0,0.791970802919708,0,0.0821167883211679,0.125912408759124,0.753846153846154,NA,0.186813186813187,NA,0.734883720930233,0.0255813953488372,0.0837209302325581,NA,0,0.521780303030303,0.223484848484848,0.254734848484849,0.0450771055753262,0.405693950177936,0.209964412811388,0.33926453143535,0.0219653179190751,0.468208092485549,0.18728323699422,0.322543352601156
"220","36005028700",954.794520547945,1248.91304347826,1330,50816.4383561644,75498.6301369863,47224.6575342466,48596.7391304348,88377.1739130435,44936.9565217391,51692,114000,48182,23.3,30,34.9,1219,303,916,0.24856439704676,21,142,163,0.133716160787531,104,420,524,0.133716160787531,1186,293,893,0.247048903878583,70,249,319,0.268971332209106,117,497,614,0.268971332209106,1134,284,850,0.250440917107584,10,0,10,0.00881834215167548,29,268,297,0.00881834215167548,0.567678424938474,0.111566858080394,0.066447908121411,0.254306808859721,0.4106239460371,0.107925801011804,0.0784148397976391,NA,0.447971781305115,0.104056437389771,0.0555555555555556,NA,0.0302303262955854,0.440978886756238,0.232725527831094,0.296065259117083,0.0343137254901961,0.323529411764706,0.198529411764706,0.443627450980392,0.0380952380952381,0.348571428571429,0.274285714285714,0.339047619047619
"221","36005028800",1117.80821917808,1244.5652173913,1426,73863.0136986301,87419.1780821918,62500,67810.8695652174,76328.2608695652,54857.6086956522,91125,99583,84000,22.8,24.4,21.7,1228,706,522,0.574918566775244,23,62,85,0.0692182410423453,146,257,403,0.0692182410423453,1203,882,321,0.733167082294264,112,97,209,0.173732335827099,130,237,367,0.173732335827099,1141,661,480,0.57931638913234,0,10,10,0.00876424189307625,50,235,285,0.00876424189307625,0.906351791530945,0.011400651465798,0.0439739413680782,0.0382736156351792,0.884455527847049,NA,0.0374064837905237,NA,0.722173531989483,0.0394390885188431,0.131463628396144,NA,0.0290893760539629,0.475548060708263,0.184654300168634,0.31070826306914,0.0299704516673702,0.428450823132123,0.186998733642887,0.354579991557619,0.00562023283821758,0.37294259333601,0.216378964271377,0.405058209554396
"222","36005028900",947.945205479452,1191.30434782609,1200,43387.6712328767,56935.6164383562,41832.8767123288,49965.2173913043,50894.5652173913,49709.7826086956,47361,66347,41629,25.8,27.3,28.7,1695,157,1538,0.0926253687315634,13,322,335,0.1976401179941,46,805,851,0.1976401179941,1702,187,1515,0.109870740305523,19,593,612,0.35957696827262,52,918,970,0.35957696827262,1776,177,1599,0.0996621621621622,0,0,0,0,0,497,497,0,0.568141592920354,0.106194690265487,0.0371681415929204,0.288495575221239,0.444770857814336,0.072855464159812,0.0828437132784959,NA,0.445382882882883,0.0709459459459459,0.0703828828828829,NA,0.0477914554670529,0.507965242577842,0.267921795800145,0.17632150615496,0.0384375,0.45625,0.1778125,0.3275,0.0461794019933555,0.386710963455149,0.238870431893688,0.328239202657807
